Id,Label,timeset,description,url,cluster,weight<links>,weight<total_link_strength>,weight<citations>,weight<norm._citations>,score<pub._year>,score<citations>,score<norm._citations>
7300,goodman (2012),,"<table><tr><td>Authors:</td><td>goodman, a; guell, c; jones, nr; ogilvie, d; panter, j</td></tr><tr><td>Title:</td><td>healthy travel and the socio-economic structure of car commuting in cambridge, uk: a mixed-methods analysis</td></tr><tr><td>Source:</td><td>social science & medicine, 74(12), 1929-1938</td></tr><tr><td>Year:</td><td>2012</td></tr></table>",http://dx.doi.org/10.1016/j.socscimed.2012.01.042,5,120,143,22,1.4613,2012,22,1.4613
7355,kim (2017),,"<table><tr><td>Authors:</td><td>kim, kw; olesen, bw; rhee, kn</td></tr><tr><td>Title:</td><td>ten questions about radiant heating and cooling systems</td></tr><tr><td>Source:</td><td>building and environment, 112, 367-381</td></tr><tr><td>Year:</td><td>2017</td></tr></table>",http://dx.doi.org/10.1016/j.buildenv.2016.11.030,1,41,51,6,13.7333,2017,6,13.7333
7463,brandoni (2012),,"<table><tr><td>Authors:</td><td>brandoni, c; cioccolanti, l; comodi, g; polonara, f</td></tr><tr><td>Title:</td><td>local authorities in the context of energy and climate policy</td></tr><tr><td>Source:</td><td>energy policy, 51, 737-748</td></tr><tr><td>Year:</td><td>2012</td></tr></table>",http://dx.doi.org/10.1016/j.enpol.2012.09.019,1,90,104,21,1.3949,2012,21,1.3949
7476,cotana (2012),,"<table><tr><td>Authors:</td><td>cotana, f; goretti, m; pisello, al</td></tr><tr><td>Title:</td><td>a method for assessing buildings' energy efficiency by dynamic simulation and experimental activity</td></tr><tr><td>Source:</td><td>applied energy, 97, 419-429</td></tr><tr><td>Year:</td><td>2012</td></tr></table>",http://dx.doi.org/10.1016/j.apenergy.2011.12.094,1,39,48,57,3.786,2012,57,3.786
7480,addie (2013),,"<table><tr><td>Authors:</td><td>addie, jpd</td></tr><tr><td>Title:</td><td>metropolitics in motion: the dynamics of transportation and state reterritorialization in the chicago and toronto city-regions</td></tr><tr><td>Source:</td><td>urban geography, 34(2), 188-217</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1080/02723638.2013.778651,4,51,87,8,0.6793,2013,8,0.6793
7481,heinonen (2012),,"<table><tr><td>Authors:</td><td>heinonen, j; junnila, s; saynajoki, a</td></tr><tr><td>Title:</td><td>a scenario analysis of the life cycle greenhouse gas emissions of a new residential area</td></tr><tr><td>Source:</td><td>environmental research letters, 7(3)</td></tr><tr><td>Year:</td><td>2012</td></tr></table>",http://dx.doi.org/10.1088/1748-9326/7/3/034037,1,75,137,25,1.6605,2012,25,1.6605
7482,bocker (2013),,"<table><tr><td>Authors:</td><td>bocker, l; dijst, m; prillwitz, j</td></tr><tr><td>Title:</td><td>impact of everyday weather on individual daily travel behaviours in perspective: a literature review</td></tr><tr><td>Source:</td><td>transport reviews, 33(1), 71-91</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1080/01441647.2012.747114,5,65,74,45,3.8212,2013,45,3.8212
7484,abdul-massih (2012),,"<table><tr><td>Authors:</td><td>abdul-massih, m; benes, b; gurney, kr; razlivanov, i; song, y; zhou, yy</td></tr><tr><td>Title:</td><td>quantification of fossil fuel co2 emissions on the building/street scale for a large us city</td></tr><tr><td>Source:</td><td>environmental science & technology, 46(21), 12194-12202</td></tr><tr><td>Year:</td><td>2012</td></tr></table>",http://dx.doi.org/10.1021/es3011282,4,96,156,62,4.1181,2012,62,4.1181
7487,keirstead (2012),,"<table><tr><td>Authors:</td><td>keirstead, j; sivakumar, a</td></tr><tr><td>Title:</td><td>using activity-based modeling to simulate urban resource demands at high spatial and temporal resolutions</td></tr><tr><td>Source:</td><td>journal of industrial ecology, 16(6), 889-900</td></tr><tr><td>Year:</td><td>2012</td></tr></table>",http://dx.doi.org/10.1111/j.1530-9290.2012.00486.x,1,54,62,15,0.9963,2012,15,0.9963
7583,daniel (2001),,"<table><tr><td>Authors:</td><td>daniel, ji</td></tr><tr><td>Title:</td><td>distributional consequences of airport congestion pricing</td></tr><tr><td>Source:</td><td>journal of urban economics, 50(2), 230-258</td></tr><tr><td>Year:</td><td>2001</td></tr></table>",http://dx.doi.org/10.1006/juec.2000.2210,2,132,236,36,1.2414,2001,36,1.2414
7588,kockelman (2002),,"<table><tr><td>Authors:</td><td>kockelman, km; nakamura, k</td></tr><tr><td>Title:</td><td>congestion pricing and roadspace rationing: an application to the san francisco bay bridge corridor</td></tr><tr><td>Source:</td><td>transportation research part a-policy and practice, 36(5), 403-417</td></tr><tr><td>Year:</td><td>2002</td></tr></table>",http://dx.doi.org/10.1016/s0965-8564(01)00010-6,2,136,174,36,1.0233,2002,36,1.0233
7592,dickerson (2000),,"<table><tr><td>Authors:</td><td>dickerson, s; macintosh, dl; owens, j</td></tr><tr><td>Title:</td><td>demographic covariates of residential recycling efficiency</td></tr><tr><td>Source:</td><td>environment and behavior, 32(5), 637-650</td></tr><tr><td>Year:</td><td>2000</td></tr></table>",http://dx.doi.org/10.1177/00139160021972711,6,39,69,44,2.57,2000,44,2.57
7603,eliasson (2001),,"<table><tr><td>Authors:</td><td>eliasson, j; mattsson, lg</td></tr><tr><td>Title:</td><td>transport and location effects of road pricing: a simulation approach</td></tr><tr><td>Source:</td><td>journal of transport economics and policy, 35, 417-456</td></tr><tr><td>Year:</td><td>2001</td></tr></table>",,2,204,288,23,0.7931,2001,23,0.7931
7634,babalik-sutcliffe (2002),,"<table><tr><td>Authors:</td><td>babalik-sutcliffe, e</td></tr><tr><td>Title:</td><td>urban rail systems: analysis of the factors behind success</td></tr><tr><td>Source:</td><td>transport reviews, 22(4), 415-447</td></tr><tr><td>Year:</td><td>2002</td></tr></table>",http://dx.doi.org/10.1080/01441640210124875,3,38,56,43,1.2223,2002,43,1.2223
7638,scott (1999),,"<table><tr><td>Authors:</td><td>scott, d</td></tr><tr><td>Title:</td><td>equal opportunity, unequal results - determinants of household recycling intensity</td></tr><tr><td>Source:</td><td>environment and behavior, 31(2), 267-290</td></tr><tr><td>Year:</td><td>1999</td></tr></table>",http://dx.doi.org/10.1177/00139169921972100,6,56,108,51,2.717,1999,51,2.717
7654,hensher (2001),,"<table><tr><td>Authors:</td><td>hensher, da; king, j</td></tr><tr><td>Title:</td><td>parking demand and responsiveness to supply, pricing and location in the sydney central business district</td></tr><tr><td>Source:</td><td>transportation research part a-policy and practice, 35(3), 177-196</td></tr><tr><td>Year:</td><td>2001</td></tr></table>",http://dx.doi.org/10.1016/s0965-8564(99)00054-3,7,81,90,107,3.6897,2001,107,3.6897
7662,choe (1998),,"<table><tr><td>Authors:</td><td>choe, c; fraser, i</td></tr><tr><td>Title:</td><td>the economics of household waste management: a review</td></tr><tr><td>Source:</td><td>australian journal of agricultural and resource economics, 42(3), 269-302</td></tr><tr><td>Year:</td><td>1998</td></tr></table>",http://dx.doi.org/10.1111/1467-8489.00052,6,49,164,15,0.586,1998,15,0.586
7665,filion (2000),,"<table><tr><td>Authors:</td><td>filion, p</td></tr><tr><td>Title:</td><td>balancing concentration and dispersion? public policy and urban structure in toronto</td></tr><tr><td>Source:</td><td>environment and planning c-government and policy, 18(2), 163-189</td></tr><tr><td>Year:</td><td>2000</td></tr></table>",http://dx.doi.org/10.1068/c2m,3,88,131,23,1.3434,2000,23,1.3434
7677,small (2001),,"<table><tr><td>Authors:</td><td>small, ka; yan, j</td></tr><tr><td>Title:</td><td>the value of ",http://dx.doi.org/10.1006/juec.2000.2195,2,130,218,108,3.7241,2001,108,3.7241
7693,brown (2000),,"<table><tr><td>Authors:</td><td>brown, dr; brownson, rc; housemann, ra; jackson-thompson, j; king, ac; malone, br; sallis, jf</td></tr><tr><td>Title:</td><td>promoting physical activity in rural communities - walking trail access, use, and effects</td></tr><tr><td>Source:</td><td>american journal of preventive medicine, 18(3), 235-241</td></tr><tr><td>Year:</td><td>2000</td></tr></table>",http://dx.doi.org/10.1016/s0749-3797(99)00165-8,5,34,64,197,11.5065,2000,197,11.5065
7695,abraham (2002),,"<table><tr><td>Authors:</td><td>abraham, je; johnston, ra; rodier, cj</td></tr><tr><td>Title:</td><td>heuristic policy analysis of regional land use, transit, and travel pricing scenarios using two urban models</td></tr><tr><td>Source:</td><td>transportation research part d-transport and environment, 7(4), 243-254</td></tr><tr><td>Year:</td><td>2002</td></tr></table>",http://dx.doi.org/10.1016/s1361-9209(01)00022-0,3,62,82,24,0.6822,2002,24,0.6822
7697,dial (1999),,"<table><tr><td>Authors:</td><td>dial, rb</td></tr><tr><td>Title:</td><td>minimal-revenue congestion pricing part i: a fast algorithm for the single-origin case</td></tr><tr><td>Source:</td><td>transportation research part b-methodological, 33(3), 189-202</td></tr><tr><td>Year:</td><td>1999</td></tr></table>",http://dx.doi.org/10.1016/s0191-2615(98)00026-5,2,78,109,59,3.1432,1999,59,3.1432
7703,kraus (2002),,"<table><tr><td>Authors:</td><td>kraus, m; yoshida, y</td></tr><tr><td>Title:</td><td>the commuter's time-of-use decision and optimal pricing and service in urban mass transit</td></tr><tr><td>Source:</td><td>journal of urban economics, 51(1), 170-195</td></tr><tr><td>Year:</td><td>2002</td></tr></table>",http://dx.doi.org/10.1006/juec.2001.2242,2,184,321,28,0.7959,2002,28,0.7959
7708,mlecnik (2012),,"<table><tr><td>Authors:</td><td>mlecnik, e</td></tr><tr><td>Title:</td><td>defining nearly zero-energy housing in belgium and the netherlands</td></tr><tr><td>Source:</td><td>energy efficiency, 5(3), 411-431</td></tr><tr><td>Year:</td><td>2012</td></tr></table>",http://dx.doi.org/10.1007/s12053-011-9138-2,1,80,98,10,0.6642,2012,10,0.6642
7713,bocarejo (2012),,"<table><tr><td>Authors:</td><td>bocarejo, sjp; oviedo, hdr</td></tr><tr><td>Title:</td><td>transport accessibility and social inequities: a tool for identification of mobility needs and evaluation of transport investments</td></tr><tr><td>Source:</td><td>journal of transport geography, 24, 142-154</td></tr><tr><td>Year:</td><td>2012</td></tr></table>",http://dx.doi.org/10.1016/j.jtrangeo.2011.12.004,3,46,99,35,2.3248,2012,35,2.3248
7716,noailly (2012),,"<table><tr><td>Authors:</td><td>noailly, j</td></tr><tr><td>Title:</td><td>improving the energy efficiency of buildings: the impact of environmental policy on technological innovation</td></tr><tr><td>Source:</td><td>energy economics, 34(3), 795-806</td></tr><tr><td>Year:</td><td>2012</td></tr></table>",http://dx.doi.org/10.1016/j.eneco.2011.07.015,1,45,50,23,1.5277,2012,23,1.5277
7717,dowson (2012),,"<table><tr><td>Authors:</td><td>dowson, m; harrison, d; poole, a; susman, g</td></tr><tr><td>Title:</td><td>domestic uk retrofit challenge: barriers, incentives and current performance leading into the green deal</td></tr><tr><td>Source:</td><td>energy policy, 50, 294-305</td></tr><tr><td>Year:</td><td>2012</td></tr></table>",http://dx.doi.org/10.1016/j.enpol.2012.07.019,1,48,65,59,3.9189,2012,59,3.9189
7718,alpkokin (2012),,"<table><tr><td>Authors:</td><td>alpkokin, p; ergun, m</td></tr><tr><td>Title:</td><td>istanbul metrobus: first intercontinental bus rapid transit</td></tr><tr><td>Source:</td><td>journal of transport geography, 24, 58-66</td></tr><tr><td>Year:</td><td>2012</td></tr></table>",http://dx.doi.org/10.1016/j.jtrangeo.2012.05.009,3,68,91,11,0.7306,2012,11,0.7306
7722,carter (2012),,"<table><tr><td>Authors:</td><td>carter, j; krantzberg, g; topalovic, m; topalovic, p</td></tr><tr><td>Title:</td><td>light rail transit in hamilton: health, environmental and economic impact analysis</td></tr><tr><td>Source:</td><td>social indicators research, 108(2), 329-350</td></tr><tr><td>Year:</td><td>2012</td></tr></table>",http://dx.doi.org/10.1007/s11205-012-0069-x,5,82,104,8,0.5314,2012,8,0.5314
7726,creutzig (2012),,"<table><tr><td>Authors:</td><td>creutzig, f; muhlhoff, r; romer, j</td></tr><tr><td>Title:</td><td>decarbonizing urban transport in european cities: four cases show possibly high co-benefits</td></tr><tr><td>Source:</td><td>environmental research letters, 7(4)</td></tr><tr><td>Year:</td><td>2012</td></tr></table>",http://dx.doi.org/10.1088/1748-9326/7/4/044042,3,138,166,30,1.9927,2012,30,1.9927
7727,mcpherson (2013),,"<table><tr><td>Authors:</td><td>mcpherson, eg; young, rf</td></tr><tr><td>Title:</td><td>governing metropolitan green infrastructure in the united states</td></tr><tr><td>Source:</td><td>landscape and urban planning, 109(1), 67-75</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1016/j.landurbplan.2012.09.004,4,42,77,32,2.7173,2013,32,2.7173
7728,crawford-brown (2012),,"<table><tr><td>Authors:</td><td>crawford-brown, d; kelly, s; pollitt, mg</td></tr><tr><td>Title:</td><td>building performance evaluation and certification in the uk: is sap fit for purpose?</td></tr><tr><td>Source:</td><td>renewable & sustainable energy reviews, 16(9), 6861-6878</td></tr><tr><td>Year:</td><td>2012</td></tr></table>",http://dx.doi.org/10.1016/j.rser.2012.07.018,1,79,108,32,2.1255,2012,32,2.1255
7738,brussel (2012),,"<table><tr><td>Authors:</td><td>brussel, m; nkurunziza, a; van den bosch, f; zuidgeest, m</td></tr><tr><td>Title:</td><td>spatial variation of transit service quality preferences in dar-es-salaam</td></tr><tr><td>Source:</td><td>journal of transport geography, 24, 12-21</td></tr><tr><td>Year:</td><td>2012</td></tr></table>",http://dx.doi.org/10.1016/j.jtrangeo.2012.06.001,7,102,151,5,0.3321,2012,5,0.3321
7739,cutter (2012),,"<table><tr><td>Authors:</td><td>cutter, wb; franco, sf</td></tr><tr><td>Title:</td><td>do parking requirements significantly increase the area dedicated to parking? a test of the effect of parking requirements values in los angeles county</td></tr><tr><td>Source:</td><td>transportation research part a-policy and practice, 46(6), 901-925</td></tr><tr><td>Year:</td><td>2012</td></tr></table>",http://dx.doi.org/10.1016/j.tra.2012.02.012,7,89,110,17,1.1292,2012,17,1.1292
7746,fan (2012),,"<table><tr><td>Authors:</td><td>fan, j; guo, xm; marinova, d; wu, yr; zhao, dt</td></tr><tr><td>Title:</td><td>embedded carbon footprint of chinese urban households: structure and changes</td></tr><tr><td>Source:</td><td>journal of cleaner production, 33, 50-59</td></tr><tr><td>Year:</td><td>2012</td></tr></table>",http://dx.doi.org/10.1016/j.jclepro.2012.05.018,1,105,138,25,1.6605,2012,25,1.6605
7747,fan (2012),,"<table><tr><td>Authors:</td><td>fan, yl</td></tr><tr><td>Title:</td><td>the planners' war against spatial mismatch: lessons learned and ways forward</td></tr><tr><td>Source:</td><td>journal of planning literature, 27(2), 153-169</td></tr><tr><td>Year:</td><td>2012</td></tr></table>",http://dx.doi.org/10.1177/0885412211431984,3,73,134,14,0.9299,2012,14,0.9299
7749,coronini-cronberg (2012),,"<table><tr><td>Authors:</td><td>coronini-cronberg, s; laverty, aa; millett, c; webb, e</td></tr><tr><td>Title:</td><td>the impact of a free older persons' bus pass on active travel and regular walking in england</td></tr><tr><td>Source:</td><td>american journal of public health, 102(11), 2141-2148</td></tr><tr><td>Year:</td><td>2012</td></tr></table>",http://dx.doi.org/10.2105/ajph.2012,5,78,112,18,1.1956,2012,18,1.1956
7754,basso (2012),,"<table><tr><td>Authors:</td><td>basso, lj; jara-diaz, sr</td></tr><tr><td>Title:</td><td>integrating congestion pricing, transit subsidies and mode choice</td></tr><tr><td>Source:</td><td>transportation research part a-policy and practice, 46(6), 890-900</td></tr><tr><td>Year:</td><td>2012</td></tr></table>",http://dx.doi.org/10.1016/j.tra.2012.02.013,2,139,241,13,0.8635,2012,13,0.8635
7758,dos santos (2013),,"<table><tr><td>Authors:</td><td>dos santos, ahc; dos santos, em; faga, mtw</td></tr><tr><td>Title:</td><td>the risks of an energy efficiency policy for buildings based solely on the consumption evaluation of final energy</td></tr><tr><td>Source:</td><td>international journal of electrical power & energy systems, 44(1), 70-77</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1016/j.ijepes.2012.07.017,1,67,73,11,0.9341,2013,11,0.9341
7759,bell (2012),,"<table><tr><td>Authors:</td><td>bell, l; horner, mw; sulik, j; zhang, jf; zhao, tt</td></tr><tr><td>Title:</td><td>consumer responses towards home energy financial incentives: a survey-based study</td></tr><tr><td>Source:</td><td>energy policy, 47, 291-297</td></tr><tr><td>Year:</td><td>2012</td></tr></table>",http://dx.doi.org/10.1016/j.enpol.2012.04.070,1,97,193,10,0.6642,2012,10,0.6642
7763,parry (2012),,"<table><tr><td>Authors:</td><td>parry, iwh</td></tr><tr><td>Title:</td><td>reforming the tax system to promote environmental objectives: an application to mauritius</td></tr><tr><td>Source:</td><td>ecological economics, 77, 103-112</td></tr><tr><td>Year:</td><td>2012</td></tr></table>",http://dx.doi.org/10.1016/j.ecolecon.2012.02.014,2,128,159,6,0.3985,2012,6,0.3985
