label,timeset,weight<total_link_strength>,weight<norm._citations>,score<citations>,score<norm._citations>,score<pub._year>,weight<links>,weight<citations>,cluster,title,source,description,url,main_topic
yigitcanlar (2014),,176,1.4886,11,1.4886,2014,138,11,3,"=MID(N1445,FIND(""Title:"",N1445)+15,FIND(""<"",N1445,FIND(""Title:"",N1445)+15)-FIND(""Title:"",N1445)-15)","=MID(N1445,FIND(""Source:"",N1445)+16,FIND("","",N1445,FIND(""Source:"",N1445)+15)-FIND(""Source:"",N1445)-16)","<table><tr><td>Authors:</td><td>yigitcanlar, t; kamruzzaman, m</td></tr><tr><td>Title:</td><td>investigating the interplay between transport, land use and the environment: a review of the literature</td></tr><tr><td>Source:</td><td>international journal of environmental science and technology, 11(8), 2121-2132</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1007/s13762-014-0691-z,"{urban, land, citi}"
lakhan (2014),,178,0.9473,7,0.9473,2014,67,7,6,"=MID(N1446,FIND(""Title:"",N1446)+15,FIND(""<"",N1446,FIND(""Title:"",N1446)+15)-FIND(""Title:"",N1446)-15)","=MID(N1446,FIND(""Source:"",N1446)+16,FIND("","",N1446,FIND(""Source:"",N1446)+15)-FIND(""Source:"",N1446)-16)","<table><tr><td>Authors:</td><td>lakhan, c</td></tr><tr><td>Title:</td><td>exploring the relationship between municipal promotion and education investments and recycling rate performance in ontario, canada</td></tr><tr><td>Source:</td><td>resources conservation and recycling, 92, 222-229</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1016/j.resconrec.2014.07.006,"{recycl, household, collect}"
hasker (2014),,180,0.9473,7,0.9473,2014,69,7,7,"=MID(N1447,FIND(""Title:"",N1447)+15,FIND(""<"",N1447,FIND(""Title:"",N1447)+15)-FIND(""Title:"",N1447)-15)","=MID(N1447,FIND(""Source:"",N1447)+16,FIND("","",N1447,FIND(""Source:"",N1447)+15)-FIND(""Source:"",N1447)-16)","<table><tr><td>Authors:</td><td>hasker, k; inci, e</td></tr><tr><td>Title:</td><td>free parking for all in shopping malls</td></tr><tr><td>Source:</td><td>international economic review, 55(4), 1281-1304</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1111/iere.12090,"{park, space, price}"
iseki (2014),,70,0.6767,5,0.6767,2014,42,5,5,"=MID(N1448,FIND(""Title:"",N1448)+15,FIND(""<"",N1448,FIND(""Title:"",N1448)+15)-FIND(""Title:"",N1448)-15)","=MID(N1448,FIND(""Source:"",N1448)+16,FIND("","",N1448,FIND(""Source:"",N1448)+15)-FIND(""Source:"",N1448)-16)","<table><tr><td>Authors:</td><td>iseki, h; tingstrom, m</td></tr><tr><td>Title:</td><td>a new approach for bikeshed analysis with consideration of topography, street connectivity, and energy consumption</td></tr><tr><td>Source:</td><td>computers environment and urban systems, 48, 166-177</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1016/j.compenvurbsys.2014.07.008,"{activ, school, health}"
friege (2014),,161,1.7593,13,1.7593,2014,90,13,4,"=MID(N1449,FIND(""Title:"",N1449)+15,FIND(""<"",N1449,FIND(""Title:"",N1449)+15)-FIND(""Title:"",N1449)-15)","=MID(N1449,FIND(""Source:"",N1449)+16,FIND("","",N1449,FIND(""Source:"",N1449)+15)-FIND(""Source:"",N1449)-16)","<table><tr><td>Authors:</td><td>friege, j; chappin, e</td></tr><tr><td>Title:</td><td>modelling decisions on energy-efficient renovations: a review</td></tr><tr><td>Source:</td><td>renewable & sustainable energy reviews, 39, 196-208</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1016/j.rser.2014.07.091,"{develop, sustain, plan}"
rodrigues (2014),,210,1.4886,11,1.4886,2014,78,11,4,"=MID(N1450,FIND(""Title:"",N1450)+15,FIND(""<"",N1450,FIND(""Title:"",N1450)+15)-FIND(""Title:"",N1450)-15)","=MID(N1450,FIND(""Source:"",N1450)+16,FIND("","",N1450,FIND(""Source:"",N1450)+15)-FIND(""Source:"",N1450)-16)","<table><tr><td>Authors:</td><td>rodrigues, c; freire, f</td></tr><tr><td>Title:</td><td>integrated life-cycle assessment and thermal dynamic simulation of alternative scenarios for the roof retrofit of a house</td></tr><tr><td>Source:</td><td>building and environment, 81, 204-215</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1016/j.buildenv.2014.07.001,"{heat, thermal, comfort}"
la rosa (2014),,41,2.3006,17,2.3006,2014,29,17,3,"=MID(N1451,FIND(""Title:"",N1451)+15,FIND(""<"",N1451,FIND(""Title:"",N1451)+15)-FIND(""Title:"",N1451)-15)","=MID(N1451,FIND(""Source:"",N1451)+16,FIND("","",N1451,FIND(""Source:"",N1451)+15)-FIND(""Source:"",N1451)-16)","<table><tr><td>Authors:</td><td>la rosa, d; barbarossa, l; privitera, r; martinico, f</td></tr><tr><td>Title:</td><td>agriculture and the city: a method for sustainable planning of new forms of agriculture in urban contexts</td></tr><tr><td>Source:</td><td>land use policy, 41, 290-303</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1016/j.landusepol.2014.06.014,"{urban, land, citi}"
adams (2014),,209,4.3306,32,4.3306,2014,114,32,5,"=MID(N1452,FIND(""Title:"",N1452)+15,FIND(""<"",N1452,FIND(""Title:"",N1452)+15)-FIND(""Title:"",N1452)-15)","=MID(N1452,FIND(""Source:"",N1452)+16,FIND("","",N1452,FIND(""Source:"",N1452)+15)-FIND(""Source:"",N1452)-16)","<table><tr><td>Authors:</td><td>adams, ma; frank, ld; schipperijn, j; smith, g; chapman, j; christiansen, lb; coffee, n; salvo, d; du toit, l; dygryn, j; hino, aaf; lai, pc; mavoa, s; pinzon, jd; van de weghe, n; cerin, e; davey, r; macfarlane, d; owen, n; sallis, jf</td></tr><tr><td>Title:</td><td>international variation in neighborhood walkability, transit, and recreation environments using geographic information systems: the ipen adult study</td></tr><tr><td>Source:</td><td>international journal of health geographics, 13</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1186/1476-072x-13-43,
sun (2014),,106,1.0826,8,1.0826,2014,60,8,3,"=MID(N1453,FIND(""Title:"",N1453)+15,FIND(""<"",N1453,FIND(""Title:"",N1453)+15)-FIND(""Title:"",N1453)-15)","=MID(N1453,FIND(""Source:"",N1453)+16,FIND("","",N1453,FIND(""Source:"",N1453)+15)-FIND(""Source:"",N1453)-16)","<table><tr><td>Authors:</td><td>sun, mx; yuan, y; zhang, jy; wang, rq; wang, yt</td></tr><tr><td>Title:</td><td>greenhouse gas emissions estimation and ways to mitigate emissions in the yellow river delta high-efficient eco-economic zone, china</td></tr><tr><td>Source:</td><td>journal of cleaner production, 81, 89-102</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1016/j.jclepro.2014.06.032,"{emiss, carbon, ghg}"
romero-lankao (2014),,210,1.218,9,1.218,2014,121,9,3,"=MID(N1454,FIND(""Title:"",N1454)+15,FIND(""<"",N1454,FIND(""Title:"",N1454)+15)-FIND(""Title:"",N1454)-15)","=MID(N1454,FIND(""Source:"",N1454)+16,FIND("","",N1454,FIND(""Source:"",N1454)+15)-FIND(""Source:"",N1454)-16)","<table><tr><td>Authors:</td><td>romero-lankao, p; gurney, kr; seto, kc; chester, m; duren, rm; hughes, s; hutyra, lr; marcotullio, p; baker, l; grimm, nb; kennedy, c; larson, e; pincetl, s; runfola, d; sanchez, l; shrestha, g; feddema, j; sarzynski, a; sperling, j; stokes, e</td></tr><tr><td>Title:</td><td>a critical knowledge pathway to low-carbon, sustainable futures: integrated understanding of urbanization, urban areas, and carbon</td></tr><tr><td>Source:</td><td>earths future, 2(10), 515-532</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1002/2014ef000258,
leurent (2014),,76,1.0826,8,1.0826,2014,43,8,1,"=MID(N1455,FIND(""Title:"",N1455)+15,FIND(""<"",N1455,FIND(""Title:"",N1455)+15)-FIND(""Title:"",N1455)-15)","=MID(N1455,FIND(""Source:"",N1455)+16,FIND("","",N1455,FIND(""Source:"",N1455)+15)-FIND(""Source:"",N1455)-16)","<table><tr><td>Authors:</td><td>leurent, f; chandakas, e; poulhes, a</td></tr><tr><td>Title:</td><td>a traffic assignment model for passenger transit on a capacitated network: bi-layer framework, line sub-models and large-scale application</td></tr><tr><td>Source:</td><td>transportation research part c-emerging technologies, 47, 3-27</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1016/j.trc.2014.07.004,"{model, network, optim}"
wang (2014),,252,0.812,6,0.812,2014,123,6,1,"=MID(N1456,FIND(""Title:"",N1456)+15,FIND(""<"",N1456,FIND(""Title:"",N1456)+15)-FIND(""Title:"",N1456)-15)","=MID(N1456,FIND(""Source:"",N1456)+16,FIND("","",N1456,FIND(""Source:"",N1456)+15)-FIND(""Source:"",N1456)-16)","<table><tr><td>Authors:</td><td>wang, xl; yang, h; han, dr; liu, w</td></tr><tr><td>Title:</td><td>trial and error method for optimal tradable credit schemes: the network case</td></tr><tr><td>Source:</td><td>journal of advanced transportation, 48(6), 685-700</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1002/atr.1245,"{price, congest, road}"
saynajoki (2014),,138,0.9473,7,0.9473,2014,101,7,3,"=MID(N1457,FIND(""Title:"",N1457)+15,FIND(""<"",N1457,FIND(""Title:"",N1457)+15)-FIND(""Title:"",N1457)-15)","=MID(N1457,FIND(""Source:"",N1457)+16,FIND("","",N1457,FIND(""Source:"",N1457)+15)-FIND(""Source:"",N1457)-16)","<table><tr><td>Authors:</td><td>saynajoki, es; heinonen, j; junnila, s</td></tr><tr><td>Title:</td><td>the power of urban planning on environmental sustainability: a focus group study in finland</td></tr><tr><td>Source:</td><td>sustainability, 6(10), 6622-6643</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.3390/su6106622,"{urban, land, citi}"
yoon (2014),,48,0.6767,5,0.6767,2014,26,5,2,"=MID(N1458,FIND(""Title:"",N1458)+15,FIND(""<"",N1458,FIND(""Title:"",N1458)+15)-FIND(""Title:"",N1458)-15)","=MID(N1458,FIND(""Source:"",N1458)+16,FIND("","",N1458,FIND(""Source:"",N1458)+15)-FIND(""Source:"",N1458)-16)","<table><tr><td>Authors:</td><td>yoon, sy; ravulaparthy, sk; goulias, kg</td></tr><tr><td>Title:</td><td>dynamic diurnal social taxonomy of urban environments using data from a geocoded time use activity-travel diary and point-based business establishment inventory</td></tr><tr><td>Source:</td><td>transportation research part a-policy and practice, 68, 3-17</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1016/j.tra.2014.01.004,"{activ, school, health}"
ridley (2014),,50,2.3006,17,2.3006,2014,38,17,4,"=MID(N1459,FIND(""Title:"",N1459)+15,FIND(""<"",N1459,FIND(""Title:"",N1459)+15)-FIND(""Title:"",N1459)-15)","=MID(N1459,FIND(""Source:"",N1459)+16,FIND("","",N1459,FIND(""Source:"",N1459)+15)-FIND(""Source:"",N1459)-16)","<table><tr><td>Authors:</td><td>ridley, i; bere, j; clarke, a; schwartz, y; farr, a</td></tr><tr><td>Title:</td><td>the side by side in use monitored performance of two passive and low carbon welsh houses</td></tr><tr><td>Source:</td><td>energy and buildings, 82, 13-26</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1016/j.enbuild.2014.06.038,"{heat, thermal, comfort}"
vieira (2014),,68,1.624,12,1.624,2014,57,12,4,"=MID(N1460,FIND(""Title:"",N1460)+15,FIND(""<"",N1460,FIND(""Title:"",N1460)+15)-FIND(""Title:"",N1460)-15)","=MID(N1460,FIND(""Source:"",N1460)+16,FIND("","",N1460,FIND(""Source:"",N1460)+15)-FIND(""Source:"",N1460)-16)","<table><tr><td>Authors:</td><td>vieira, as; beal, cd; stewart, ra</td></tr><tr><td>Title:</td><td>residential water heaters in brisbane, australia: thinking beyond technology selection to enhance energy efficiency and level of service</td></tr><tr><td>Source:</td><td>energy and buildings, 82, 222-236</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1016/j.enbuild.2014.07.007,"{water, heat, suppli}"
di ciommo (2014),,189,0.6767,5,0.6767,2014,123,5,2,"=MID(N1461,FIND(""Title:"",N1461)+15,FIND(""<"",N1461,FIND(""Title:"",N1461)+15)-FIND(""Title:"",N1461)-15)","=MID(N1461,FIND(""Source:"",N1461)+16,FIND("","",N1461,FIND(""Source:"",N1461)+15)-FIND(""Source:"",N1461)-16)","<table><tr><td>Authors:</td><td>di ciommo, f; lucas, k</td></tr><tr><td>Title:</td><td>evaluating the equity effects of road-pricing in the european urban context - the madrid metropolitan area</td></tr><tr><td>Source:</td><td>applied geography, 54, 74-82</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1016/j.apgeog.2014.07.015,"{toll, lane, link}"
alfano (2014),,115,2.5713,19,2.5713,2014,55,19,4,"=MID(N1462,FIND(""Title:"",N1462)+15,FIND(""<"",N1462,FIND(""Title:"",N1462)+15)-FIND(""Title:"",N1462)-15)","=MID(N1462,FIND(""Source:"",N1462)+16,FIND("","",N1462,FIND(""Source:"",N1462)+15)-FIND(""Source:"",N1462)-16)","<table><tr><td>Authors:</td><td>alfano, frd; olesen, bw; palella, bi; riccio, g</td></tr><tr><td>Title:</td><td>thermal comfort: design and assessment for energy saving</td></tr><tr><td>Source:</td><td>energy and buildings, 81, 326-336</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1016/j.enbuild.2014.06.033,"{heat, thermal, comfort}"
borjesson (2014),,453,0.812,6,0.812,2014,221,6,1,"=MID(N1463,FIND(""Title:"",N1463)+15,FIND(""<"",N1463,FIND(""Title:"",N1463)+15)-FIND(""Title:"",N1463)-15)","=MID(N1463,FIND(""Source:"",N1463)+16,FIND("","",N1463,FIND(""Source:"",N1463)+15)-FIND(""Source:"",N1463)-16)","<table><tr><td>Authors:</td><td>borjesson, m; kristoffersson, i</td></tr><tr><td>Title:</td><td>assessing the welfare effects of congestion charges in a real world setting</td></tr><tr><td>Source:</td><td>transportation research part e-logistics and transportation review, 70, 339-355</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1016/j.tre.2014.07.006,"{vehicl, electr, charg}"
yanine (2014),,75,1.218,9,1.218,2014,20,9,4,"=MID(N1464,FIND(""Title:"",N1464)+15,FIND(""<"",N1464,FIND(""Title:"",N1464)+15)-FIND(""Title:"",N1464)-15)","=MID(N1464,FIND(""Source:"",N1464)+16,FIND("","",N1464,FIND(""Source:"",N1464)+15)-FIND(""Source:"",N1464)-16)","<table><tr><td>Authors:</td><td>yanine, ff; caballero, fi; sauma, ee; cordova, fm</td></tr><tr><td>Title:</td><td>homeostatic control, smart metering and efficient energy supply and consumption criteria: a means to building more sustainable hybrid micro-generation systems</td></tr><tr><td>Source:</td><td>renewable & sustainable energy reviews, 38, 235-258</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1016/j.rser.2014.05.078,"{develop, sustain, plan}"
javid (2014),,62,1.7593,13,1.7593,2014,43,13,3,"=MID(N1465,FIND(""Title:"",N1465)+15,FIND(""<"",N1465,FIND(""Title:"",N1465)+15)-FIND(""Title:"",N1465)-15)","=MID(N1465,FIND(""Source:"",N1465)+16,FIND("","",N1465,FIND(""Source:"",N1465)+15)-FIND(""Source:"",N1465)-16)","<table><tr><td>Authors:</td><td>javid, rj; nejat, a; hayhoe, k</td></tr><tr><td>Title:</td><td>selection of co2 mitigation strategies for road transportation in the united states using a multi-criteria approach</td></tr><tr><td>Source:</td><td>renewable & sustainable energy reviews, 38, 960-972</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1016/j.rser.2014.07.005,"{emiss, carbon, ghg}"
mcguirk (2014),,119,0.9473,7,0.9473,2014,72,7,3,"=MID(N1466,FIND(""Title:"",N1466)+15,FIND(""<"",N1466,FIND(""Title:"",N1466)+15)-FIND(""Title:"",N1466)-15)","=MID(N1466,FIND(""Source:"",N1466)+16,FIND("","",N1466,FIND(""Source:"",N1466)+15)-FIND(""Source:"",N1466)-16)","<table><tr><td>Authors:</td><td>mcguirk, p; dowling, r; bulkeley, h</td></tr><tr><td>Title:</td><td>repositioning urban governments? energy efficiency and australia's changing climate and energy governance regimes</td></tr><tr><td>Source:</td><td>urban studies, 51(13), 2717-2734</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1177/0042098014533732,"{climat, chang, mitig}"
berry (2014),,112,0.812,6,0.812,2014,64,6,4,"=MID(N1467,FIND(""Title:"",N1467)+15,FIND(""<"",N1467,FIND(""Title:"",N1467)+15)-FIND(""Title:"",N1467)-15)","=MID(N1467,FIND(""Source:"",N1467)+16,FIND("","",N1467,FIND(""Source:"",N1467)+15)-FIND(""Source:"",N1467)-16)","<table><tr><td>Authors:</td><td>berry, s; whaley, d; davidson, k; saman, w</td></tr><tr><td>Title:</td><td>near zero energy homes - what do users think?</td></tr><tr><td>Source:</td><td>energy policy, 73, 127-137</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1016/j.enpol.2014.05.011,"{energi, build, consumpt}"
ferreira (2014),,35,1.624,12,1.624,2014,24,12,6,"=MID(N1468,FIND(""Title:"",N1468)+15,FIND(""<"",N1468,FIND(""Title:"",N1468)+15)-FIND(""Title:"",N1468)-15)","=MID(N1468,FIND(""Source:"",N1468)+16,FIND("","",N1468,FIND(""Source:"",N1468)+15)-FIND(""Source:"",N1468)-16)","<table><tr><td>Authors:</td><td>ferreira, s; cabral, m; da cruz, nf; marques, rc</td></tr><tr><td>Title:</td><td>economic and environmental impacts of the recycling system in portugal</td></tr><tr><td>Source:</td><td>journal of cleaner production, 79, 219-230</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1016/j.jclepro.2014.05.026,"{wast, manag, solid}"
walker (2014),,63,1.0826,8,1.0826,2014,35,8,4,"=MID(N1469,FIND(""Title:"",N1469)+15,FIND(""<"",N1469,FIND(""Title:"",N1469)+15)-FIND(""Title:"",N1469)-15)","=MID(N1469,FIND(""Source:"",N1469)+16,FIND("","",N1469,FIND(""Source:"",N1469)+15)-FIND(""Source:"",N1469)-16)","<table><tr><td>Authors:</td><td>walker, r; mckenzie, p; liddell, c; morris, c</td></tr><tr><td>Title:</td><td>estimating fuel poverty at household level: an integrated approach</td></tr><tr><td>Source:</td><td>energy and buildings, 80, 469-479</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1016/j.enbuild.2014.06.004,"{develop, sustain, plan}"
shwartz (2014),,80,2.5713,19,2.5713,2014,37,19,3,"=MID(N1470,FIND(""Title:"",N1470)+15,FIND(""<"",N1470,FIND(""Title:"",N1470)+15)-FIND(""Title:"",N1470)-15)","=MID(N1470,FIND(""Source:"",N1470)+16,FIND("","",N1470,FIND(""Source:"",N1470)+15)-FIND(""Source:"",N1470)-16)","<table><tr><td>Authors:</td><td>shwartz, a; turbe, a; julliard, r; simon, l; prevot, ac</td></tr><tr><td>Title:</td><td>outstanding challenges for urban conservation research and action</td></tr><tr><td>Source:</td><td>global environmental change-human and policy dimensions, 28, 39-49</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1016/j.gloenvcha.2014.06.002,"{green, build, roof}"
eliasson (2014),,78,1.218,9,1.218,2014,40,9,7,"=MID(N1471,FIND(""Title:"",N1471)+15,FIND(""<"",N1471,FIND(""Title:"",N1471)+15)-FIND(""Title:"",N1471)-15)","=MID(N1471,FIND(""Source:"",N1471)+16,FIND("","",N1471,FIND(""Source:"",N1471)+15)-FIND(""Source:"",N1471)-16)","<table><tr><td>Authors:</td><td>eliasson, j</td></tr><tr><td>Title:</td><td>the role of attitude structures, direct experience and reframing for the success of congestion pricing</td></tr><tr><td>Source:</td><td>transportation research part a-policy and practice, 67, 81-95</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1016/j.tra.2014.06.007,"{price, congest, road}"
rotaris (2014),,128,0.9473,7,0.9473,2014,86,7,7,"=MID(N1472,FIND(""Title:"",N1472)+15,FIND(""<"",N1472,FIND(""Title:"",N1472)+15)-FIND(""Title:"",N1472)-15)","=MID(N1472,FIND(""Source:"",N1472)+16,FIND("","",N1472,FIND(""Source:"",N1472)+15)-FIND(""Source:"",N1472)-16)","<table><tr><td>Authors:</td><td>rotaris, l; danielis, r</td></tr><tr><td>Title:</td><td>the impact of transportation demand management policies on commuting to college facilities: a case study at the university of trieste, italy</td></tr><tr><td>Source:</td><td>transportation research part a-policy and practice, 67, 127-140</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1016/j.tra.2014.06.011,"{park, space, price}"
wang (2014),,115,1.624,12,1.624,2014,95,12,7,"=MID(N1473,FIND(""Title:"",N1473)+15,FIND(""<"",N1473,FIND(""Title:"",N1473)+15)-FIND(""Title:"",N1473)-15)","=MID(N1473,FIND(""Source:"",N1473)+16,FIND("","",N1473,FIND(""Source:"",N1473)+15)-FIND(""Source:"",N1473)-16)","<table><tr><td>Authors:</td><td>wang, ll; xu, jt; qin, p</td></tr><tr><td>Title:</td><td>will a driving restriction policy reduce car trips?-the case study of beijing, china</td></tr><tr><td>Source:</td><td>transportation research part a-policy and practice, 67, 279-290</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1016/j.tra.2014.07.014,"{travel, mode, choic}"
